id	NA18855_Strain	NA19160_Strain	NA18856_Strain
ENSG00000186310	6.61831514848016	5.0576578755375	4.35861362824177
ENSG00000147202	3.20046539068741	2.9154138438792	3.8948057117825
ENSG00000165194	2.20775336347615	2.86408491476404	1.90984460970125
ENSG00000000003	7.08948051332436	7.0919197902118	6.75584702182536
ENSG00000102359	9.00035308831151	8.51063279975359	8.97765409587086
ENSG00000101811	3.39529084991193	3.38180010364173	4.03486305451454
ENSG00000188917	3.16502388106003	3.64324712385923	3.94011696597945
ENSG00000102385	2.50852828360716	2.58238000765313	6.62322963728867
ENSG00000126953	2.68550979166568	2.52668648835931	3.70403607336646
ENSG00000102393	5.24277290146944	5.34277445722353	5.85340548195112
ENSG00000126945	6.02887415841427	6.07341432647177	5.49890824037904
ENSG00000126947	5.35692113696416	5.78874379291674	4.4842610417046
ENSG00000198960	3.24045447131135	4.64571013498171	4.3238918031972
ENSG00000102401	7.70553079358082	7.87429751332344	7.31538357184586
ENSG00000184867	7.49324903740685	7.39655298093204	6.75769484528786
ENSG00000125962	2.87071864237255	2.02213712830493	2.45056264440267
ENSG00000158301	3.30984362740406	2.24306777156095	3.04174249991244
ENSG00000102409	5.61418725307148	5.27624350645149	4.88173353632698
ENSG00000180964	6.56213363330793	6.75114130957031	6.02142416266442
ENSG00000185222	7.52768026996857	7.79118153792436	6.96329401454638
ENSG00000166681	7.3321805863838	7.56701354598701	6.49017091237811
ENSG00000133142	6.96461515800557	7.62481448160719	5.87460194147952
ENSG00000196507	5.46949947682266	5.73985074443885	4.06267837154356
ENSG00000172465	5.72025294975882	5.12815751160756	3.66771344895691
ENSG00000123562	8.77145103683879	9.09236632691266	8.57467239610704
ENSG00000123575	6.11131438669617	5.55487507556557	5.84948217052078
ENSG00000157502	3.88439222593446	6.52953459102158	3.25665529404173
ENSG00000133135	2.02695969027134	4.4970956627512	4.19647513367545
ENSG00000133138	5.57141281982663	6.13297074394522	4.80147558267758
ENSG00000133131	7.10121675389786	6.45917275896899	7.06780883030778
ENSG00000089682	4.32939399199071	3.66589423738626	3.38680969866852
ENSG00000147224	5.7345818300703	5.37768506591705	5.64508410509127
ENSG00000157514	8.02411149228482	8.83747703429319	7.98122972494687
ENSG00000080561	2.93285139250486	3.16410997942986	3.49811151347456
ENSG00000101843	6.6375417281132	5.80848019393368	5.35390735145104
ENSG00000101844	5.65371666256381	4.31265219603573	4.38283929674934
ENSG00000188153	6.22603273126081	5.2082126644701	2.38636614687191
ENSG00000101888	3.5913028273018	3.11529879268968	2.5220202619915
ENSG00000068366	7.48610998118529	6.64105669799293	7.36501060683692
ENSG00000157600	4.85204507128393	5.00928437758122	4.93101755152518
ENSG00000101935	6.72688133776759	6.05301424632995	5.53717138383529
ENSG00000243978	3.96649791538788	3.57504158416694	1.74984845707395
ENSG00000077274	2.93083933232165	5.33857919469164	-2.20923186635135
ENSG00000260802	1.55692985752753	3.25316261210881	-1.49334289963261
ENSG00000101901	5.10706353593787	4.24484619177343	3.93002931115407
ENSG00000126016	3.32901443561897	3.50739554018975	0.753773098969315
ENSG00000130224	3.93712724660897	4.31811408996166	2.06932280056875
ENSG00000102024	10.553817489084	8.91183224552593	8.63007828162811
ENSG00000131725	4.70808166694896	4.99462991157104	5.68310553625704
ENSG00000147251	3.89022528952882	4.65536424945462	4.17634545883026
ENSG00000131724	6.64723798541249	6.19314651200332	6.41477233566926
ENSG00000101856	7.31425774866291	7.72410071931654	7.0807007030856
ENSG00000077713	2.51484647471685	2.71598723120889	2.07494451501689
ENSG00000005022	5.75839335018484	5.67146137820196	5.73143631819422
ENSG00000018610	3.32404967312686	3.39725211826975	3.51537188463606
ENSG00000077721	6.53436823217051	6.67630348640949	6.8790492630754
ENSG00000186416	2.81942690030388	2.80664116127407	3.23145771608077
ENSG00000125354	5.8324832343789	5.70748844192063	6.24194003045841
ENSG00000198918	3.34931372463663	3.17129766585472	3.42707540959609
ENSG00000125351	3.86412387946049	3.77930549467624	3.91473756583557
ENSG00000125352	3.24864764387681	2.86115975499898	3.42628402909892
ENSG00000125356	5.98926074384702	6.18327945307763	6.05529219666182
ENSG00000101882	3.742728390041	3.71737382282022	4.04413993627741
ENSG00000177485	5.06194005072222	4.83345719232661	4.8140862995338
ENSG00000005893	7.34494750410789	7.91007446284379	7.45009473927561
ENSG00000158290	5.82301617579068	6.03230576096304	5.95816578307516
ENSG00000232119	4.7789281878719	4.42391331149504	4.78777912219237
ENSG00000171155	4.96056784110147	4.98640287890132	4.47512814676395
ENSG00000125675	2.92490330712713	3.44905879931085	2.41642588254458
ENSG00000125676	5.78943028758118	6.19890126056	5.80366321821773
ENSG00000101966	6.09896535842521	6.19476265482468	6.30651557125903
ENSG00000101972	5.56873849481145	5.8202576633908	5.75492706232025
ENSG00000102038	7.01323696470365	6.9022113441553	6.93873150969028
ENSG00000122126	6.19940434217611	6.02236136820478	6.03105223177341
ENSG00000188706	7.10867678375034	6.59246120458992	6.65429377820005
ENSG00000156697	3.96122123804497	3.85467331558775	4.02085326445464
ENSG00000085185	4.18036716720566	3.73718433291151	4.20858802098439
ENSG00000102034	4.62900339527751	4.83245667721606	4.59746104324017
ENSG00000156709	4.81263339878015	4.84837260824418	4.67786338680805
ENSG00000102078	3.22046941774888	2.88813138349014	3.13152796708992
ENSG00000134597	3.19928526573206	3.49403043792061	3.50591174989957
ENSG00000165675	3.74515605154906	3.8334870866326	2.71250112412986
ENSG00000213468	2.78255476560086	1.40870492730004	0.447475039140304
ENSG00000134602	5.55052314516914	5.02928960478967	3.58021884632778
ENSG00000123728	5.92657444356395	5.52260850228201	5.52439003826427
ENSG00000076770	2.11623450427046	4.22319221150646	2.77789888517426
ENSG00000171004	8.16180329921007	6.96027167542752	5.64620171568622
ENSG00000076716	9.10027046097213	8.48438650342199	7.97006183647206
ENSG00000147257	6.41382377835264	7.27583074274686	8.14224906380082
ENSG00000156531	5.07873025681987	4.98701403546154	5.18727056580276
ENSG00000165704	2.66855074381302	2.84613336534468	2.88883355712731
ENSG00000223749	1.07838263668618	3.03760398550956	3.09509207670503
ENSG00000156504	3.85375424988809	3.82795149235445	3.91970960474494
ENSG00000101928	4.88939096204467	5.15816978162874	5.39030260323908
ENSG00000212747	5.14274279665715	4.77030282789276	4.00844898678868
ENSG00000134590	7.3382893668377	7.09127031907207	7.02976615298158
ENSG00000203950	4.4935354713145	4.34951126470281	4.48911782637151
ENSG00000186376	3.61154022105613	3.60214124466449	3.43368130433125
ENSG00000173275	3.05226084240988	2.77390854134246	2.35384343507043
ENSG00000165359	4.33405526306622	4.56208990794489	3.99057072199767
ENSG00000169446	4.91203921655236	5.19716664493636	5.51540583138072
ENSG00000198689	4.88693538075383	4.81026323979234	4.88682769892423
ENSG00000022267	8.25511171441585	8.01009955729428	8.21580319185308
ENSG00000129680	3.9839454825532	4.20178376168213	4.28960961799843
ENSG00000102241	5.74719006242331	5.91629261238001	5.99148737309159
ENSG00000129675	4.45702742761832	4.47733839096346	3.50333873236248
ENSG00000147274	5.53597455668161	5.52726117368691	5.07132057483301
ENSG00000101974	4.13611743463412	3.98616632384002	4.36749611567971
ENSG00000182195	5.63036505190312	5.01578186434328	4.33351792506508
ENSG00000179542	0.608240663480012	6.02549706287665	6.74843276118147
ENSG00000102081	4.4791648309988	5.12534054021688	4.8235605940333
ENSG00000010404	6.82710716428009	6.49080340072326	6.63943256520006
ENSG00000197620	2.98310125080928	2.53882428698073	2.14844811304061
ENSG00000269556	3.10347650786044	3.39925008166848	2.9921369394694
ENSG00000197021	3.41501363398977	3.19744242069709	3.63018314922471
ENSG00000013619	0.936995620255788	1.28448884968957	3.02959461341206
ENSG00000171100	3.37529346910041	3.5349361919947	4.0537271378783
ENSG00000063601	4.8347302036553	5.02369594553405	5.70993333439356
ENSG00000102181	6.92884914835776	7.14398663730679	5.76496636789883
ENSG00000029993	4.64186540842121	5.32719800914057	3.85564744226221
ENSG00000160131	4.86637483919138	5.16419728989531	5.07730526658315
ENSG00000147400	5.83782247520584	6.04251804839361	5.36661854018443
ENSG00000147383	5.50433927605735	6.44298770106516	4.9226210412702
ENSG00000147394	4.26104595325077	4.36087711685507	4.03068469656696
ENSG00000063587	6.35659645621395	5.60113372128317	5.75285699883795
ENSG00000182492	1.312212683832	3.29314706472623	-4.7791736032442
ENSG00000262919	4.43043471457752	3.96094918061899	4.28263119421759
ENSG00000130821	6.43333514144708	6.097469230879	6.47293338845335
ENSG00000185825	7.47274036377787	7.25271292007765	7.47979956844138
ENSG00000101986	4.3516953916572	3.36994973651825	4.23182315111483
ENSG00000198753	1.62030443968008	4.07239623713523	2.50095442765772
ENSG00000067829	4.66178842956706	4.65907765857689	4.48984195135945
ENSG00000180879	8.27364795159117	8.07462960797352	7.71090338312396
ENSG00000067840	3.30802646696718	1.87593341221626	1.73184581570714
ENSG00000198910	6.26924523821407	5.07214210078048	5.0159717197915
ENSG00000102030	4.79892680889183	4.42087428865579	4.78252399596246
ENSG00000172534	6.91201929302309	6.36211327553683	6.34602145635668
ENSG00000177854	3.40810248836653	2.05169360428413	1.4355227483962
ENSG00000184216	6.63107000187326	7.02974343364187	5.63647518783404
ENSG00000169057	6.17581077947923	6.42939754163569	6.24380494722083
ENSG00000196924	11.6731485452608	11.2868569643063	11.1549574947651
ENSG00000102119	5.48242587329464	5.20570152231239	5.42890669916307
ENSG00000147403	7.2315419272606	7.42597993596865	7.4729562811702
ENSG00000013563	6.67057367322216	6.01517963614183	6.18134251354784
ENSG00000102125	3.40274676021606	3.45751201105098	3.33142921640407
ENSG00000071553	7.6593746689065	8.02225277573581	7.55805312605685
ENSG00000203879	6.90393247241127	6.58635876677156	7.19547262899048
ENSG00000071859	6.85047301119628	6.7023778441175	6.8902222439887
ENSG00000130827	7.80010741750402	6.93020029394684	7.18214078202778
ENSG00000196976	4.67357991831467	4.66993336466117	3.97471914791257
ENSG00000102178	5.61137085626368	5.7193812744469	6.28149030415029
ENSG00000126903	6.27513655350644	5.84861767801538	6.49218907184122
ENSG00000071889	5.49272145133113	5.66731338371622	5.28774735643414
ENSG00000160211	5.79058864080756	6.53443361723203	6.15733136634111
ENSG00000269335	2.99543667186221	3.21921662758488	3.35992328359693
ENSG00000130826	5.66208649958354	5.31256906116326	5.55839749621275
ENSG00000130830	3.14261433388415	2.25198402252715	1.60380323874419
ENSG00000165775	5.32224415074179	5.72636149746433	5.38996970323496
ENSG00000185515	3.51227965889994	3.70906931955374	3.81538096553079
ENSG00000155959	5.0221039477809	5.02562105779773	5.33765550772413
ENSG00000124333	6.24352514612965	6.50411612055847	6.29810134946553
ENSG00000147364	4.03486802461913	4.30870457267494	3.54051636143881
ENSG00000180190	2.38322041644875	2.47955268560728	2.86723550278739
ENSG00000104714	2.6433259626886	2.97305320867773	3.05316393199027
ENSG00000182372	5.0414601519379	5.19303704542297	5.65878358665336
ENSG00000253982	2.22392482953396	3.3003184519244	2.44322021932407
ENSG00000176595	1.51456315007526	2.41892784539786	3.40070855248492
ENSG00000147316	3.8564655700682	4.0070435846256	4.29440144529323
ENSG00000155189	2.94639681610197	3.1672692159808	3.36809544207038
ENSG00000275342	5.93448325991399	4.15613164285942	6.06408756294815
ENSG00000147324	4.41026729354831	4.93182186083455	5.40060855137076
ENSG00000104626	4.24707287184906	4.41677336325866	4.60709695239873
ENSG00000173281	3.59941578467296	5.53701276825431	5.27031254996427
ENSG00000173273	6.2436718616632	6.44334896819107	6.03694551753355
ENSG00000175806	2.53668908605161	2.30114975389063	2.31476349666387
ENSG00000104643	4.48722731517908	4.38733132702624	5.11017680897815
ENSG00000136574	5.69378493057165	5.77275024551301	5.75650254273622
ENSG00000154328	3.77167005477013	3.42697848386831	3.25778676216276
ENSG00000079459	8.11172299052821	8.68752245618665	7.20089085392447
ENSG00000164733	9.00627556978455	9.62675747732293	11.0331150201138
ENSG00000154359	2.60544020853181	3.15747804266534	3.54345278103044
ENSG00000164741	6.81927838352247	6.67243676810792	6.82442730298116
ENSG00000104723	6.25152862845506	6.55375466218464	6.37217454481716
ENSG00000155970	2.43566662368209	2.19178678621285	2.68210585371968
ENSG00000104219	3.99659035486879	4.10702347637455	4.80694430782739
ENSG00000198791	5.38403762583168	5.66127013036309	5.74166928524254
ENSG00000155975	5.33236514918515	5.33175958822011	5.86780500620272
ENSG00000104213	5.08814642078038	1.8475970875637	3.16734316761237
ENSG00000078674	6.13145659556514	6.18102330283626	6.36016793984596
ENSG00000104763	7.46212359335108	7.59980203376322	7.35211116226273
ENSG00000171428	2.99629077361478	2.83659638563256	3.50267965976528
ENSG00000156011	5.7395422303138	4.87090144121348	5.32376378686401
ENSG00000147408	1.84257668784679	3.95563201361467	2.96064198588178
ENSG00000104613	5.76357272213176	5.63996989193385	5.51121321660215
ENSG00000147416	6.99257969215923	6.96347746132194	7.03238846137409
ENSG00000061337	8.31994192251991	6.3426879095016	7.86774820080148
ENSG00000130227	5.94471460889673	6.04778598645787	6.07387248801748
ENSG00000158863	6.33281204007654	5.88599474834418	5.65743780760868
ENSG00000275074	4.74182603967324	4.37873718926405	3.44310482282449
ENSG00000168476	4.28262790857722	3.35927467303572	4.35335988612528
ENSG00000168487	8.37683991713578	8.10242559062781	8.21023598106362
ENSG00000168495	5.79917229629789	5.65410677619311	5.80450709718729
ENSG00000104635	7.41508735609846	7.4648110551694	8.16373466184794
ENSG00000120910	4.21672528870726	3.58358583283766	4.84050107422929
ENSG00000120896	5.8252443143195	5.67082654105409	5.90733570710951
ENSG00000120913	5.79642286587608	5.32024178682305	5.37921533355917
ENSG00000241852	3.39779951163162	3.28780685468827	4.06233037003629
ENSG00000158941	5.57348431919775	5.43196411947282	5.40300168559021
ENSG00000147439	2.50907281028205	2.68877186793204	3.53313913901117
ENSG00000008853	3.94509780537555	3.8348240539373	4.20298315334423
ENSG00000120889	8.03136540556559	7.966186467022	8.52127803562567
ENSG00000173530	7.11912255407368	6.95086939448363	8.11984597975851
ENSG00000104689	1.60671153982185	1.16667464844778	3.61124368736407
ENSG00000147457	5.35750299479934	5.27309321105933	5.70830533173249
ENSG00000104679	4.42750819118794	4.44237819844445	4.66402801093276
ENSG00000134013	9.00214101933548	8.36297991734675	8.72225531703005
ENSG00000197217	8.08895222212839	6.7865375575527	7.67350015099612
ENSG00000147454	5.07297070856829	4.80566255400913	5.0745652417999
ENSG00000167034	4.91514542642512	2.9211699210478	5.5162084192917
ENSG00000042980	0.714912226632366	4.67129971250267	-2.4018804552657
ENSG00000147459	6.91561272668702	6.17509410876696	5.62986195939946
ENSG00000104756	3.74038141228937	3.96848510393556	5.29764941870126
ENSG00000221914	5.53048535269254	5.54199055129964	6.22542806939084
ENSG00000104765	6.56144124948487	7.25924682233156	6.93741684276868
ENSG00000092964	5.47942260523154	6.87767074555005	6.07891720402997
ENSG00000104228	4.88248923329649	4.94737942247954	5.24184323785745
ENSG00000120899	3.87722172491657	4.0884845418495	2.40879006946045
ENSG00000120885	9.27204221720775	9.07312653392561	8.9161614806553
ENSG00000168077	3.00186099128445	4.12596404668661	3.55879427384369
ENSG00000147419	4.894380746931	4.77636043925726	4.53613184503182
ENSG00000134014	4.48858454431515	4.47382191055058	4.46121126622013
ENSG00000186918	3.70929150308743	4.87746759321057	3.32393134698903
ENSG00000104290	3.815964147912	2.78918871588596	2.66194704381424
ENSG00000012232	5.78548904701007	5.28378564500319	5.23671647769913
ENSG00000104299	3.33836574026009	3.3952420874862	3.4911084514087
ENSG00000147421	4.04024069390556	3.94171218508126	3.89752842728203
ENSG00000197892	4.00886256236531	4.58974463984797	4.87651103553769
ENSG00000120875	2.68757042600478	2.8253555014192	3.64714717458979
ENSG00000133872	8.55526048736287	8.49289255579305	8.33786762769485
ENSG00000104660	5.38074468268447	5.39435138362138	5.53141158317536
ENSG00000104671	3.79542808663118	4.1429953835649	4.08771429598531
ENSG00000157110	4.67437193839422	5.46448999402098	5.9963121926441
ENSG00000197265	4.89363146883059	5.0368147292627	5.44146731221228
ENSG00000104687	5.74034030350028	6.26696389612934	5.9306538602195
ENSG00000104691	3.26064306356429	3.69839313287778	3.33885648854956
ENSG00000104695	6.34308110586254	6.3748845215134	7.00597650502245
ENSG00000165392	4.24162812779832	4.13557940401926	4.01765264567666
ENSG00000157168	5.66905198017731	3.15806407071613	2.3558398487971
ENSG00000247134	3.38616868028613	3.58449845217327	3.67177308911327
ENSG00000172728	3.45081460326956	3.80852958425392	2.87092263006383
ENSG00000129696	3.53833888939064	3.21280136697645	3.22448256921853
ENSG00000198042	4.37096063208224	4.51740918740721	4.71121470683917
ENSG00000133874	2.02881790275313	0.821688121371795	3.56026757128831
ENSG00000183779	6.10429403751308	4.70350802429588	6.58180087796286
ENSG00000147475	6.4051310094656	6.38771714522283	5.91219767049476
ENSG00000147471	5.42371742538858	5.17233329665836	5.36117026841766
ENSG00000020181	8.98495019952511	8.70158142777221	7.79216595379535
ENSG00000104221	3.93017841167093	3.51151346439051	4.22657410174213
ENSG00000156675	5.30995866123932	5.77597576410331	5.04579392713926
ENSG00000187840	6.12345719862042	6.5558662728487	5.6986585730136
ENSG00000129691	5.51592239533238	5.34666408721668	4.91812774623999
ENSG00000175324	4.42206293326768	4.49780794418766	4.80675954424639
ENSG00000156735	4.00005141736178	4.012234277816	4.27206789712145
ENSG00000085788	4.34955176718864	4.44118820657356	4.77238076972327
ENSG00000147535	6.13777947069839	5.5132761894616	5.8306854787696
ENSG00000147548	5.80387001554483	5.89640320925128	6.05250706814492
ENSG00000077782	7.3685055694412	7.50999739215488	8.14526128094663
ENSG00000147526	5.81749800296904	5.90151238714998	6.50655058539855
ENSG00000169499	4.34562984290152	4.29761891898675	3.59576540398585
ENSG00000169490	6.24126288673269	5.87995022223966	5.94861326415466
ENSG00000168615	8.63179587802447	8.32564398982319	8.44728791238983
ENSG00000104332	6.05226471271397	6.93838922577657	2.09078472622864
ENSG00000147533	6.99901652469694	6.73561439181215	7.31869682023339
ENSG00000158669	6.12257673202571	6.05800628406774	6.58046471721999
ENSG00000029534	2.99261223684326	0.262373898018196	1.24510954211903
ENSG00000083168	5.34893948817261	5.23780823740211	5.41449378284829
ENSG00000070718	3.5634210715944	3.57303121061099	4.5328340957076
ENSG00000104368	4.30940730651387	1.7931483242814	7.89606692902897
ENSG00000104365	3.71914399122464	3.41804988334657	4.91852073773144
ENSG00000070501	1.88609385676287	2.22664835801636	3.40168908348822
ENSG00000078668	5.51000905860877	5.67319309286076	6.03181090571905
ENSG00000168575	7.09476051849552	6.63687517271667	6.84313834704766
ENSG00000176209	3.12192729767095	3.35569077379539	2.96470671157158
ENSG00000131931	3.55011060710365	3.79744756732825	4.07153230922145
ENSG00000120925	4.79824469215529	4.86627091815893	4.86747392574414
ENSG00000168172	6.09956494580417	5.92801252454439	6.314824567411
ENSG00000168522	4.72733774792443	5.13031298407327	4.98258852188923
ENSG00000185900	2.99011635769065	2.52399472214144	2.48331016248516
ENSG00000165102	7.5460769042174	7.44280815737049	6.94078875851095
ENSG00000164808	4.78430837809908	5.52270183182155	3.97487258598113
ENSG00000221869	6.35065509727694	6.86481721753239	6.17946320508751
ENSG00000253729	7.23310466684268	7.25853396662425	7.27807705500512
ENSG00000104738	4.47817430918143	4.26388868872847	4.25131168740241
ENSG00000169139	5.5789269236723	5.73013025212506	6.00147514701255
ENSG00000019549	6.60092358550659	6.99375375402736	6.43339398622652
ENSG00000168300	5.16772268473741	5.80863649855566	5.08895002832829
ENSG00000023287	5.91689280983019	6.39348785809605	6.36283684279801
ENSG00000047249	5.66025533423476	5.58165754457024	5.45426581494151
ENSG00000187735	4.24779249890995	4.600524771412	4.84158028464825
ENSG00000120992	5.21733509046567	5.3901241707617	5.57909898739835
ENSG00000137547	4.84337460811471	4.54939048406699	5.09518670856859
ENSG00000167904	4.18305819567755	4.1974024831501	4.33608234481603
ENSG00000137574	4.63153983676798	4.67001374861131	4.54499083867434
ENSG00000254087	4.96165868374716	4.82255869229907	6.09225975669657
ENSG00000008988	7.90918990844627	8.35889924117988	8.30302724234012
ENSG00000181690	3.96003582185373	4.46608585900673	3.83155752878652
ENSG00000170791	4.18404728846985	4.60004552896013	3.81060208910397
ENSG00000181195	-3.33468043945132	3.71314625249848	1.12015897490084
ENSG00000246430	0.0462878365566743	5.86585908834617	1.93999481299238
ENSG00000104331	7.70448292347325	7.54127255368662	7.21981665740341
ENSG00000169122	2.2099642372189	3.02275430099478	1.21170843760266
ENSG00000215114	3.76301770435501	4.18344959384981	3.53019869128591
ENSG00000137575	6.09724090117279	6.8419290509387	7.13246145391323
ENSG00000035681	4.30848651014827	4.35399387306938	4.94346806699093
ENSG00000178538	0.272766014113622	4.86224949333178	-3.31029103063663
ENSG00000104388	8.06987844357698	8.20120799030166	8.1661713650167
ENSG00000171316	3.26327397426732	3.00911618126611	4.07477858322208
ENSG00000198363	8.73145530162777	8.64282110232061	8.70279998577699
ENSG00000254285	2.20216550032769	1.80206293307148	3.96108094362332
ENSG00000137563	4.73234389555715	4.87312706272393	3.75878457986986
ENSG00000185728	7.09746359725162	7.25275486040236	7.1320423057403
ENSG00000104442	5.22004718145533	5.45645347183622	5.65202511769727
ENSG00000066855	5.09636159947806	4.99845224771859	4.88001859550795
ENSG00000179041	3.35656664242309	3.16557439472327	3.78043186274109
ENSG00000175073	4.64455149724342	4.74559274496508	5.17951348037691
ENSG00000104205	1.9680163044789	1.76203931895935	2.50121644111415
ENSG00000245910	4.51848901583869	4.87915690578099	5.10363942283347
ENSG00000121022	5.51115364493429	5.59704560049415	5.54408573612379
ENSG00000104218	4.22815036793255	4.32422505387392	3.96749036499318
ENSG00000066777	6.10643385424596	5.94000086476477	6.47061889336602
ENSG00000137573	2.45624827324669	4.72566961053838	-0.384375845409183
ENSG00000140396	4.12071741243701	4.44806120008003	4.30569180446064
ENSG00000067167	8.90682018449281	9.07045840232429	8.80179905253457
ENSG00000147592	2.79599713488917	3.60574471712058	2.82033780169431
ENSG00000235531	3.42848773766366	1.844650719179	2.96417174232395
ENSG00000178860	4.49232616971809	2.37289100437716	3.92274652930381
ENSG00000147601	5.13463993216252	4.68861680646578	4.23192656037255
ENSG00000164764	2.6990269148056	3.21019587281871	-0.229723206195187
ENSG00000147604	2.0612955751776	1.70327907781426	2.69068848678948
ENSG00000121039	7.39330326483121	6.54612800572037	9.08135479462947
ENSG00000040341	4.73681862865687	4.37058058970134	4.37667466944166
ENSG00000104343	4.43017870978365	4.86462530132406	5.14211911764498
ENSG00000154582	5.19324012297755	5.47213799144064	5.84701296728559
ENSG00000175606	4.86305916023725	4.76388344754092	4.85830922665298
ENSG00000104369	4.12343281294129	3.09573733529996	4.14853226331665
ENSG00000121005	3.30226437085164	4.55463362272253	2.16280587173483
ENSG00000091656	4.38780656303547	4.76795995598951	1.23122158240318
ENSG00000164751	5.5296599313462	5.82499604460683	5.01417850508483
ENSG00000171033	-0.824406240384473	3.41847772568512	0.00994057949153231
ENSG00000076554	2.04592409130687	3.02066249052946	3.21981862854875
ENSG00000205189	3.79468582402303	4.53990418067109	4.30183808018333
ENSG00000164684	0.454078298186984	4.30502058611999	2.33141458197239
ENSG00000076641	7.15805159549854	6.94007614374197	7.99984299336488
ENSG00000133731	4.15809189270984	4.48525637854025	4.58400368771225
ENSG00000104231	3.93830453956718	4.08792307439844	4.08302010439255
ENSG00000104497	3.33471355516883	3.8878223565862	3.67701373942063
ENSG00000176731	3.31189396838605	3.55578300714409	3.79813926702917
ENSG00000185015	1.13269599208274	2.902900097814	1.28735197509657
ENSG00000104267	2.24489449009264	3.73434720221462	0.123927677159772
ENSG00000123124	5.25403154158686	5.00541653911558	5.11726777478035
ENSG00000176623	4.69838534125261	4.80991586467218	4.33525304421958
ENSG00000085719	6.15542143617728	6.10007057387006	5.95187831807667
ENSG00000156103	5.66274896702946	4.99257928848048	4.79822517826132
ENSG00000104312	3.7806873702564	3.80505222048329	3.76896255369451
ENSG00000164823	4.7680455220278	5.57509544252608	5.23603225766565
ENSG00000104320	5.52357349187194	5.85257307087224	5.23499898036543
ENSG00000104325	4.30458595220483	4.27786940751157	3.89738988599124
ENSG00000180694	5.13290621958751	6.17108141906018	4.93236724348866
ENSG00000155099	3.23742221443001	3.04516611152393	3.47580942809145
ENSG00000253738	4.45591058804132	4.66997778110825	4.63110649786427
ENSG00000155100	3.74843199740231	3.84540796432243	4.20752642223566
ENSG00000079102	2.42543388596143	3.79879733837429	1.50141866817519
ENSG00000205133	5.14558622809207	5.41534961846143	4.89065408907237
ENSG00000188343	3.93405665061016	4.14641428296257	3.69762079805476
ENSG00000183808	3.91165285921844	3.90099392477161	3.78302742911641
ENSG00000164953	2.88449799153839	3.70239077950476	3.1327216473393
ENSG00000164951	4.76522985070716	4.18488402359283	4.97946626008937
ENSG00000164949	4.76614120822497	3.9116254153239	4.78401406966819
ENSG00000164944	6.25147955165079	6.33456848317709	6.24859656794702
ENSG00000156162	5.76419904041506	5.83032209249045	5.50764833655028
ENSG00000164941	4.59963936789735	4.61731689362243	5.02571084284264
ENSG00000156170	3.24783919391792	3.22019907744951	2.71939184895991
ENSG00000164938	6.97229618674628	7.0193548697421	5.97689308753745
ENSG00000175895	4.34169006661044	4.28148186586529	4.50622892205501
ENSG00000156172	2.2291067448839	1.99435623502867	2.49612296371102
ENSG00000156466	6.98241662714295	6.42279133588209	7.27831480052857
ENSG00000156467	6.07470204955243	6.23385987081107	6.38615375207355
ENSG00000156469	3.10048387878936	3.46409583177757	3.63670730170679
ENSG00000156471	6.23001788162863	6.10544534432691	6.45250222468032
ENSG00000169439	6.06266352683483	5.27795664724109	5.72770461196079
ENSG00000104324	4.44445354699454	5.74512905451196	3.85436073156158
ENSG00000147649	7.72123248114566	7.38052420506237	7.62037330287775
ENSG00000104341	9.11889719239564	8.58613335154885	9.07881363943883
ENSG00000132561	10.3224435041403	10.1829418022719	9.17672602570762
ENSG00000156482	7.76077511793719	8.15288238406281	7.93063375385921
ENSG00000177459	2.64575153032976	2.9073047127901	0.218953889372465
ENSG00000132541	3.9556775425044	3.79986520058192	3.68345632503686
ENSG00000104356	3.05618034323911	2.49865326358035	3.07676477617868
ENSG00000104361	3.07285434381466	3.65266421103511	4.33375029727204
ENSG00000104375	3.29092092552094	3.22602968416102	3.82254198174573
ENSG00000132549	5.35891562459072	5.24755648865549	5.24908807299322
ENSG00000164919	5.39150958373373	5.66975429069537	5.60966428400775
ENSG00000147669	5.51680243786554	5.65421637520039	5.62218319255895
ENSG00000104450	2.78144653941852	2.70172520409157	2.56320850884625
ENSG00000034677	6.1750392224988	5.62369738539861	5.50342884945955
ENSG00000186106	5.00130875185563	4.72161607687013	4.53036588078733
ENSG00000070756	9.00292254252254	8.80465181299748	8.17356010656705
ENSG00000164924	7.63241691684862	7.56843772749279	8.38049293662656
ENSG00000120963	4.70819000809541	4.55123181280547	4.97720904110457
ENSG00000048392	7.09613804531306	7.34088828081709	7.44727534245087
ENSG00000104517	6.41813029790226	6.39359213538659	6.43552756469641
ENSG00000155090	5.53445823107785	5.23865037913815	6.09138587030848
ENSG00000155096	7.21934030592852	7.30960982746374	7.66056745739443
ENSG00000155097	6.27222016341388	6.75426926833078	6.7514472223705
ENSG00000164930	7.00264856025196	6.62766775974539	6.85424018670428
ENSG00000164933	5.57291776365395	5.47992310458386	5.95828601021325
ENSG00000164934	5.99178107552429	5.47267419460603	6.00072145212436
ENSG00000176406	6.15285418023261	5.32501543450337	0.314714564546667
ENSG00000147650	5.9254141448183	5.23802033345283	6.08734649238206
ENSG00000169946	5.44164360283966	5.30413733238439	5.53131570278468
ENSG00000164830	4.6640438109442	4.91458469806994	4.76107674757771
ENSG00000154188	4.55125639821675	4.4859469849717	3.1169686406089
ENSG00000147655	7.84849694133997	7.75605824591139	3.50658540956512
